long,lat,no
141.81348,-14.59252,104
127.5085,-14.3872,104
123.54775,-33.095620000000004,104
150.1474,-33.3693,104
150.14038,-33.30898,104
127.53748,-14.40674,104
142.23537,-21.3249,104
119.8284,-30.66211,104
119.7004,-30.7413,104
116.04945,-23.160120000000003,104
141.6291,-15.79654,104
148.07608000000002,-33.10395,104
141.65005,-15.81864,104
143.39049,-16.093320000000002,104
115.67643999999999,-31.4536,104
150.08948999999998,-34.20984,104
147.53255,-37.49292,104
115.66498,-31.49697,104
144.13298,-15.2864,104
141.80069,-16.70053,104
119.73834,-30.74982,104
115.5712,-31.4379,104
143.28261,-16.35091,104
143.02023,-13.644429999999998,104
150.82869,-27.41263,104
142.89604,-15.164489999999999,104
150.10144,-34.20304,104
120.35455,-32.715990000000005,104
149.99821,-34.08023,104
141.73848999999998,-16.6853,104
148.41888,-37.29415,104
142.58514,-15.725610000000001,104
149.95691000000002,-34.084540000000004,104
128.28381000000002,-29.310259999999996,104
123.56236000000001,-32.94298,104
145.42628,-18.22179,104
115.66792,-31.51667,104
144.47368,-18.280839999999998,104
127.65215,-29.249679999999998,104
124.8916,-15.2195,104
123.79651000000001,-16.726029999999998,104
127.6506,-29.241390000000003,104
142.4117,-16.5951,104
115.66799999999999,-31.452170000000002,104
115.6613,-31.474,104
144.11852,-15.3202,104
115.58888999999999,-31.441,104
144.1113,-15.337110000000001,104
119.77956,-30.75693,104
123.62646000000001,-32.9777,104
127.64223,-29.243570000000002,104
151.53107,-24.58577,104
150.25464,-33.76076,104
149.29247,-25.162879999999998,104
115.66434,-31.49356,104
144.12098999999998,-15.20069,104
143.28127,-15.277999999999999,104
131.6575,-12.6828,104
132.7452,-12.2732,104
143.39351000000002,-15.449129999999998,104
119.72677,-30.753159999999998,104
150.43932,-33.98359,104
127.25088000000001,-28.25228,104
145.42751,-18.21513,104
127.86358999999999,-15.92575,104
141.82535,-16.67091,104
128.68343000000002,-14.924679999999999,104
142.20993,-17.6496,104
123.5639,-33.11461,104
120.6842,-21.1142,104
123.78861,-16.744979999999998,104
125.88588999999999,-27.03326,104
150.81726,-27.42496,104
144.6194,-15.38001,104
147.59265,-37.471090000000004,104
142.415,-16.6211,104
143.37947,-14.40966,104
149.19868,-25.182660000000002,104
128.28798999999998,-29.30922,104
127.86108,-15.93087,104
120.2587,-32.698,104
128.28611999999998,-29.307029999999997,104
125.90281999999999,-27.029490000000003,104
127.64685,-29.24401,104
117.93243000000001,-21.49496,104
143.05576000000002,-15.975320000000002,104
119.6588,-30.7369,104
144.11267,-15.19793,104
143.26588,-16.37898,104
135.07584,-12.557960000000001,104
143.0347,-13.6541,104
144.62538,-15.482679999999998,104
144.12248,-15.29207,104
150.36502,-25.197229999999998,104
150.0948,-34.21307,104
150.13397,-33.33683,104
123.89119,-18.738970000000002,104
143.41751000000002,-16.08294,104
147.52357,-37.4726,104
128.32545,-16.318260000000002,104
143.28625,-15.234760000000001,104
142.3922,-16.6279,104
115.72272,-22.54184,104
130.43518,-12.97001,104
142.34982,-17.69612,104
128.33016999999998,-29.32372,104
147.98424,-37.46633,104
142.3189,-17.7802,104
115.59142,-31.454659999999997,104
123.87685,-18.7444,104
123.88566000000002,-18.745620000000002,104
149.18513000000002,-25.21987,104
128.3067,-29.305709999999998,104
123.56926999999999,-33.11415,104
151.6971,-25.3383,104
142.20021,-17.64389,104
133.29852,-12.82651,104
137.14694,-16.047629999999998,104
115.54432,-31.399420000000003,104
150.10756,-34.20346,104
142.43111000000002,-16.60706,104
144.116,-15.33428,104
151.67422,-25.3529,104
151.04605,-30.599,104
124.65916000000001,-16.2212,104
119.76286,-30.751079999999998,104
132.8437,-12.3877,104
132.74715,-12.27172,104
141.8554,-16.7031,104
143.30753,-16.06046,104
150.08783,-34.19703,104
142.20085,-17.64746,104
120.23638000000001,-32.33815,104
125.93281999999999,-27.034440000000004,104
137.1362,-16.0399,104
116.06464,-23.20737,104
127.65411,-29.245590000000004,104
142.97318,-13.64851,104
137.15543,-16.049120000000002,104
149.18126,-25.23611,104
150.14143,-33.29518,104
150.3489,-33.8689,104
142.65256000000002,-15.74255,104
127.67688000000001,-29.22754,104
142.87114,-17.48799,104
117.10063999999998,-22.22429,104
123.65793000000001,-33.067409999999995,104
123.5916,-32.9775,104
129.3304,-17.2432,104
143.76447,-14.817429999999998,104
151.69984,-25.34863,104
124.63588999999999,-16.21376,104
150.2318,-33.36835,104
128.2863,-15.13272,104
120.22905,-32.66339,104
143.43088999999998,-16.018539999999998,104
142.71636999999998,-16.43575,104
144.53853999999998,-18.26504,104
133.65475,-13.09337,104
138.31874,-16.94977,104
128.5791,-15.3153,104
115.6644,-31.4812,104
141.95543999999998,-15.80475,104
144.13235,-15.260620000000001,104
150.13953,-33.30125,104
142.1022,-13.4437,104
147.52786,-37.45616,104
124.9301,-15.1661,104
116.65191999999999,-34.17435,104
124.96583999999999,-15.177779999999998,104
144.4303,-18.2389,104
123.89943000000001,-18.73181,104
130.28023000000002,-13.186020000000001,105
150.22238000000002,-32.86994,105
135.94562,-13.179379999999998,105
123.53236000000001,-33.05011,105
142.595,-18.067,105
150.87859,-30.10694,105
143.2598,-15.1866,105
150.23997,-32.8795,105
150.1125,-33.3529,105
116.25926000000001,-33.175290000000004,105
123.50773999999998,-32.9939,105
150.6264,-32.8106,105
142.5564,-15.44126,105
124.95631000000002,-15.177170000000002,105
123.3957,-33.0521,105
142.5934,-18.0578,105
123.50972,-33.06306,105
151.07668999999999,-32.83083,105
136.19995,-16.71344,105
150.33831999999998,-33.54102,105
151.6986,-25.3541,105
123.56891999999999,-32.95684,105
151.00066999999999,-33.230909999999994,105
150.10352,-33.353840000000005,105
150.23125,-32.85542,105
127.5548,-15.2856,105
123.4806,-33.0682,105
119.8919,-30.6939,105
152.65912,-29.638409999999997,105
143.89476000000002,-16.943379999999998,105
152.36366,-28.619459999999997,105
150.50069,-34.2138,105
150.35562,-33.92648,105
144.92639,-17.18603,105
150.99983,-30.35258,105
151.04381999999998,-30.63072,105
150.3456,-33.5308,105
120.35486000000002,-32.49122,105
120.25038,-32.64498,105
119.74753999999999,-30.76257,105
150.51301999999998,-34.28284,105
133.29028,-12.55745,105
150.27902,-32.59608,105
144.1839,-20.57714,105
150.98535,-32.7873,105
150.97558999999998,-33.2641,105
145.40958,-18.188489999999998,105
152.09103000000002,-30.679129999999997,105
144.18761999999998,-20.57659,105
150.9963,-33.0624,105
150.187,-33.387,105
151.81056,-31.36713,105
151.31557,-30.329959999999996,105
150.5218,-34.2404,105
120.16183000000001,-32.576229999999995,105
120.24701,-32.75512,105
127.17249,-15.67211,105
123.4701,-33.0803,105
150.24657,-33.89328,105
120.22606,-32.34547,105
144.13664,-15.270729999999999,105
150.52068,-32.66055,105
150.24818,-32.843059999999994,105
150.5105,-32.66291,105
123.4523,-33.0628,105
141.5894,-15.862,105
143.425,-15.429,105
126.55653000000001,-27.83281,105
150.63535,-32.80872,105
150.20528000000002,-33.27879,105
142.84373,-15.912920000000002,105
143.2833,-15.2007,105
151.22366,-23.509320000000002,105
150.4769,-34.1637,105
123.46855,-33.13452,105
123.39805,-33.04033,105
142.9654,-15.9241,105
150.81795,-27.39782,105
143.2618,-16.1438,105
150.24203,-32.880390000000006,105
150.21991,-32.9061,105
144.52213999999998,-15.633220000000001,105
149.20128,-25.1769,105
139.46594,-18.89024,105
119.59638000000001,-29.91354,105
123.61327,-33.13038,105
120.33278999999999,-32.546240000000004,105
144.1194,-15.18782,105
143.31839,-16.00672,105
116.23383000000001,-33.157959999999996,105
135.0341,-12.6194,105
150.34354,-33.543690000000005,105
150.30898,-33.529090000000004,105
120.27858,-32.40099,105
125.92093,-27.02944,105
151.16338000000002,-31.64692,105
119.74918000000001,-30.75566,105
150.94955,-32.78112,105
150.41055,-32.671859999999995,105
123.4515,-33.1141,105
123.51625,-33.12021,105
123.50153,-33.10407,105
137.95018000000002,-17.249760000000002,105
151.03561000000002,-25.77881,105
152.2464,-28.7351,105
149.98873999999998,-33.92228,105
141.6954,-16.5234,105
150.85947,-32.84919,105
152.64935,-29.64684,105
120.9318,-32.9677,105
150.69006000000002,-32.73048,105
150.07072,-34.16816,105
116.23749,-33.14647,105
116.31788999999999,-33.20324,105
138.33049,-16.96096,105
123.5399,-33.1197,105
143.72566,-14.84339,105
120.3508,-32.489309999999996,105
150.87779,-30.11047,105
142.2592,-17.6286,105
135.72224,-13.26283,105
128.32516,-16.280070000000002,105
123.4548,-33.136070000000004,105
120.27203,-32.39928,105
120.2624,-32.6543,105
150.99464,-33.23558,105
143.4123,-16.1266,105
150.28033,-32.774229999999996,105
115.58101,-31.35453,105
149.95505,-34.09366,105
123.48100000000001,-32.9858,105
123.62985,-32.95947,105
150.80045,-27.42704,105
149.15352,-25.20026,105
119.70286999999999,-30.75827,105
147.9205,-24.6937,105
143.27364,-15.196579999999999,105
143.4158,-16.1208,105
123.58528000000001,-33.112359999999995,105
144.14116,-15.25291,105
150.97107,-32.77629,105
135.95096,-13.14604,105
149.97659,-34.08521,105
120.1795,-32.52427,105
139.18743999999998,-19.19216,105
147.95277,-24.63103,105
150.1342,-33.29578,105
150.1825,-34.226009999999995,105
150.94468999999998,-32.78052,105
120.25338,-32.750809999999994,105
123.45201000000002,-33.08302,105
139.46348999999998,-18.8759,105
150.35196000000002,-33.930659999999996,105
150.1404,-34.215,105
142.85273999999998,-15.9206,105
115.57343,-31.34855,105
143.83781000000002,-16.93498,105
150.27913999999998,-32.617979999999996,105
123.525,-32.9988,105
150.95447,-32.781729999999996,105
151.0579,-30.5967,105
152.29747,-28.82954,105
119.90468999999999,-27.96203,105
150.33813,-33.87075,105
150.16278,-32.366009999999996,105
143.70253,-14.83671,105
120.31482,-32.75316,105
144.67226000000002,-15.2474,105
125.93224,-27.06692,105
119.59228999999999,-29.908620000000003,105
123.4491,-33.1043,105
119.71246000000001,-30.756359999999997,105
152.23131999999998,-29.48381,105
150.66563,-32.79739,105
142.57956000000001,-15.460820000000002,105
119.74148000000001,-30.7687,105
123.5238,-33.0032,105
151.65985,-31.588620000000002,105
150.6859,-32.71096,105
123.61903000000001,-33.124140000000004,105
151.3216,-31.3853,105
149.16551,-25.02337,105
123.62574,-32.96478,105
123.46847,-33.0678,105
120.17204,-32.66705,105
120.1689,-32.532,105
143.02071999999998,-13.670570000000001,105
115.6032,-31.36825,105
142.37393,-16.3099,105
150.11958,-33.34499,105
123.5303,-33.09975,105
150.21806,-33.22862,105
151.00261,-33.2958,105
142.8988,-14.5624,105
123.36901999999999,-33.09578,105
151.0299,-33.058,105
142.91931,-15.98935,105
120.3343,-32.5098,105
123.5203,-32.9908,105
150.27652,-32.74451,105
143.7019,-14.8344,105
150.5354,-34.2484,105
150.23672,-32.89369,105
142.92636000000002,-17.54232,105
150.23264,-32.91767,105
120.35746999999999,-32.49865,105
150.5056,-32.66227,105
151.01118,-32.78501,105
115.96592,-33.39268,105
149.8448,-33.103,105
123.84731000000001,-16.79016,105
123.57682,-33.132290000000005,105
149.26558,-25.19039,105
150.28015,-32.7403,105
142.56273000000002,-15.46282,105
150.6282,-32.8199,105
130.2619,-13.1834,105
120.2369,-32.646209999999996,105
144.9231,-19.8094,105
143.4695,-16.0221,105
123.44721000000001,-33.10691,105
150.17678999999998,-33.37592,105
145.45178,-18.92849,105
123.4038,-33.0185,105
128.34306,-16.283260000000002,105
123.3564,-33.1098,105
123.46963999999998,-33.10658,105
143.395,-16.1151,105
150.1516,-33.3869,105
144.1763,-20.55436,105
150.72218,-32.95176,105
123.54507,-32.964040000000004,105
152.21992,-29.48603,105
150.34824,-33.88527,105
119.85698000000001,-30.7998,105
128.29641999999998,-29.29895,105
139.18282,-19.19565,105
139.47214,-18.862289999999998,105
135.11514,-13.00734,105
142.9521,-17.4992,105
150.2985,-30.1447,105
123.52491,-32.97525,105
152.22958,-29.46443,105
123.40715,-33.08368,105
150.63464,-32.80522,105
123.42663,-33.14258,105
151.16508000000002,-32.91055,105
150.11209,-33.33307,105
120.32548,-32.66859,105
152.65723,-29.649959999999997,105
150.2396,-33.8999,105
127.88812,-15.90102,105
141.80456999999998,-18.732960000000002,105
139.47675,-18.90486,105
149.26717,-25.1864,105
123.6275,-33.10419,105
135.10553000000002,-12.99591,105
143.26752,-15.314910000000001,105
150.3001,-32.6241,105
123.5091,-33.0736,105
143.33237,-15.26196,105
151.48422,-26.00764,105
123.63418999999999,-33.10113,105
150.2826,-32.6187,105
120.2328,-32.72636,105
143.27682,-15.327129999999999,105
150.40129,-34.104040000000005,105
150.30254,-32.809979999999996,105
123.44103999999999,-33.13762,105
135.03117,-12.60683,105
123.37799999999999,-33.0347,105
148.26506,-37.40013,105
150.22899999999998,-32.91093,105
119.7467,-30.76602,105
142.49883,-18.11099,105
150.88263,-32.81998,105
124.9246,-15.1543,105
150.25711,-33.74422,105
150.19324,-34.23127,105
147.9799,-37.32905,105
150.5027,-32.6576,105
135.9355,-13.174000000000001,105
150.2897,-32.6326,105
127.53388999999999,-14.37381,105
123.54767,-33.003440000000005,105
150.99001,-32.78648,105
151.06201000000001,-30.608729999999998,105
120.20218,-32.67863,105
135.19705,-12.81454,105
150.71492,-32.7183,105
123.6116,-33.11605,105
120.23607,-32.656929999999996,105
120.03629,-27.57586,105
150.20035,-33.89043,105
151.51559,-25.98912,105
127.55041999999999,-15.2824,105
123.47713999999999,-33.0352,105
143.6821,-14.846670000000001,105
120.34899999999999,-32.4949,105
130.36616999999998,-13.16416,105
136.63176,-12.657739999999999,105
135.74623,-13.28031,105
150.11578,-34.11469,105
135.05139,-16.13995,105
123.4208,-33.0989,105
123.48576000000001,-32.96973,105
150.1043,-34.1188,105
123.4345,-33.0454,105
150.25238000000002,-33.762209999999996,105
125.58105,-28.229259999999996,105
128.33311,-16.28416,105
123.54665,-32.92653,105
123.59256,-32.9436,105
123.53952,-33.06364,105
143.02178999999998,-15.980889999999999,105
142.0892,-13.4227,105
149.17122,-25.01398,105
120.18099,-32.56669,105
118.19691,-22.14542,105
124.92756000000001,-15.177929999999998,105
150.43814,-33.98356,105
125.26194,-15.675529999999998,105
123.42316000000001,-33.09297,105
143.41472,-15.42825,105
143.71167,-14.825070000000002,105
150.87758,-27.40945,105
150.504,-34.1796,105
143.03786000000002,-13.64074,105
150.92332,-24.2555,105
150.43292,-32.67324,105
119.90307,-27.9691,105
150.1449,-33.88915,105
137.5815,-33.00292,105
150.5948,-32.675,105
150.1355,-32.3483,105
116.26748,-33.18914,105
150.68278999999998,-32.70747,105
150.55641,-32.65782,105
151.0437,-33.1316,105
149.34793,-24.94714,105
123.475,-33.048,105
150.81042,-32.941590000000005,105
150.68889,-32.70084,105
136.29895,-12.74985,105
123.49316,-33.044509999999995,105
143.24998,-12.86554,105
123.4788,-33.083290000000005,105
151.00821000000002,-33.29846,105
142.8983,-15.1227,105
150.82957,-31.39305,105
150.34213,-34.20277,105
144.20561,-20.57049,105
142.87868,-14.5974,105
119.60022,-29.904,105
150.56521999999998,-33.41973,105
127.62874,-29.246240000000004,105
123.53225,-32.98332,105
120.2254,-32.34203,105
123.57243999999999,-33.13167,105
142.99318,-17.48999,105
150.9908,-33.19948,105
151.7056,-25.3342,105
135.5999,-13.53878,105
120.30765,-32.5427,105
144.66805,-15.4679,105
120.098,-32.3473,105
150.62457,-33.38714,105
150.235,-33.369659999999996,105
115.60252,-31.376540000000002,105
132.37524,-13.63681,105
123.52118999999999,-33.09773,105
120.27576,-32.39524,105
150.543,-33.93722,105
120.30986000000001,-32.69601,105
150.11453,-33.36988,105
144.97125,-17.18244,105
151.0486,-30.62985,105
139.1802,-19.1921,105
151.01483000000002,-33.17973,105
150.24603000000002,-32.85828,105
150.34866,-25.2042,105
118.2892,-23.2026,105
132.45601000000002,-14.266910000000001,105
150.23674,-32.89913,105
150.89095,-32.81488,105
142.8768,-14.5377,105
123.60136000000001,-32.96598,105
120.2032,-32.72137,105
150.23893999999999,-32.92374,105
142.77003,-14.95173,105
123.47033,-33.103159999999995,105
123.49444,-33.11712,105
137.63133,-16.53081,105
123.56831000000001,-32.95394,105
123.50255,-33.04234,105
150.39195,-34.17514,105
123.45773,-33.076809999999995,105
150.24522,-32.93524,105
151.80836000000002,-31.37837,105
120.35153999999999,-32.526070000000004,105
119.85233000000001,-30.799570000000003,105
142.79681000000002,-16.43629,105
150.09648,-34.20868,105
147.582,-37.4922,105
120.31858000000001,-32.74912,105
150.60243,-33.41681,105
143.96713,-15.25245,105
133.66776000000002,-12.8604,105
150.98885,-33.279990000000005,105
123.36725,-33.06049,105
149.94821000000002,-34.07943,105
144.56989,-15.625770000000001,105
116.26292,-33.18416,105
120.1952,-32.7012,105
128.26355,-29.325770000000002,105
150.174,-33.287,105
150.45018000000002,-33.977959999999996,105
123.51618,-32.97403,105
123.3804,-33.0445,105
150.47115,-34.366479999999996,105
123.38631000000001,-33.098240000000004,105
135.4933,-13.4167,105
133.31662,-12.82771,105
139.47353,-18.898039999999998,105
123.51505,-33.081379999999996,105
143.30948,-15.19116,105
147.5349,-37.4995,105
150.88513,-25.51635,105
123.46335,-32.97007,105
128.03246000000001,-16.73144,105
143.02982,-13.65898,105
150.849,-27.398359999999997,105
123.50821,-33.115559999999995,105
123.5683,-32.9585,105
150.27733999999998,-32.74795,105
150.07217,-34.14307,105
144.59071,-15.615620000000002,105
123.62100000000001,-33.116,105
136.64467,-12.6251,105
135.7283,-13.27157,105
123.8988,-18.7564,105
123.53387,-33.07699,105
150.83319,-27.4139,105
151.04424,-33.04138,105
143.42493000000002,-15.42329,105
142.33682,-16.5593,105
150.49103,-34.2119,105
137.5632,-16.8072,105
150.2176,-33.2293,105
142.74786,-14.92774,105
150.3216,-33.3991,105
152.16308999999998,-31.57875,105
125.13123,-15.498289999999999,105
147.90958,-24.68841,105
143.21169,-16.32655,105
115.67322,-31.52379,105
143.31714,-16.33805,105
120.32373999999999,-32.46478,105
137.9411,-17.247,105
150.15493999999998,-33.275220000000004,105
150.23685,-32.8777,105
123.48495,-33.05256,105
135.74017,-13.274170000000002,105
123.53533999999999,-33.06432,105
149.25833,-24.98995,105
136.19623,-16.7058,105
143.4681,-16.033,105
123.83436999999999,-16.79506,105
123.49853999999999,-32.95048,105
123.56087,-32.9522,105
119.88543999999999,-30.683659999999996,105
116.32018000000001,-33.19559,105
142.51639,-18.11022,105
143.2763,-16.1664,105
120.236,-32.71291,105
150.26903000000001,-33.89304,105
150.23793,-32.92033,105
142.99741,-17.4928,105
151.2233,-32.8866,105
123.58333999999999,-33.07689,105
150.24152,-33.89059,105
150.54436,-33.96198,105
150.11075,-34.11201,105
150.87961,-32.84972,105
136.29538,-12.72312,105
150.52695,-34.2449,105
120.3436,-32.4828,105
123.38476000000001,-33.084,105
145.43767,-18.19443,105
150.59515,-32.66283,105
119.66566,-30.740840000000002,105
123.42407,-33.044000000000004,105
149.16637,-25.25708,105
149.15616,-25.24863,105
123.43167,-33.139790000000005,105
152.6672,-29.6455,105
144.67,-18.5015,105
125.59443999999999,-28.218970000000002,105
123.52994,-32.97245,105
119.77658999999998,-30.7749,105
147.9392,-37.5147,105
123.6063,-32.96866,105
143.23032,-16.32718,105
127.49725,-15.281229999999999,105
132.4537,-12.458789999999999,105
123.49600000000001,-33.1068,105
128.3365,-16.28347,105
123.55067,-33.08287,105
123.4493,-33.0219,105
150.61212,-32.6835,105
149.19288999999998,-25.153229999999997,105
150.50356000000002,-34.1648,105
135.10612,-13.000760000000001,105
123.40898999999999,-33.119009999999996,105
150.19125,-33.386590000000005,105
123.43437,-33.05948,105
123.4019,-33.132020000000004,105
150.25575,-33.20082,105
149.17952,-25.032420000000002,105
147.9734,-37.3303,105
120.3559,-32.4753,105
120.19391999999999,-32.68327,105
128.27109,-29.304309999999997,105
150.62868,-32.80372,105
150.29494,-32.79803,105
124.90486999999999,-15.21015,105
150.42178,-34.070240000000005,105
116.25339,-33.15376,105
150.39433,-34.11234,105
151.31429,-30.33062,105
150.70207,-32.9712,105
132.2866,-12.312000000000001,105
136.5326,-12.429,105
152.3066,-28.8223,105
151.0492,-30.6072,105
150.31627,-32.789809999999996,105
123.50178999999999,-32.97902,105
123.5458,-33.1114,105
115.58957,-31.369609999999998,105
120.2838,-32.6512,105
130.2579,-13.1828,105
150.29951,-32.63525,105
149.82768000000002,-28.539820000000002,105
123.54435,-33.104440000000004,105
150.5452,-33.9654,105
152.30182,-28.837740000000004,105
143.00107,-17.49226,105
142.7224,-14.997,105
148.3512,-37.251870000000004,105
151.6573,-31.5964,105
150.26823000000002,-33.8152,105
123.61698,-33.13443,105
144.15798999999998,-20.54741,105
124.91412,-15.208420000000002,105
123.3951,-33.0208,105
150.6084,-31.1096,105
142.4091,-17.7077,105
123.78238999999999,-16.76705,105
145.43867,-18.22198,105
150.14729,-32.35347,105
123.40463000000001,-33.118390000000005,105
150.68948,-32.69721,105
133.2948,-12.558069999999999,105
142.86258,-15.20295,105
119.7664,-30.765240000000002,105
133.15251,-12.83019,105
140.04564,-19.812720000000002,105
152.22133,-29.478540000000002,105
147.43367,-26.781159999999996,105
123.5349,-33.0846,105
145.43451000000002,-18.19839,105
143.838,-16.9422,105
151.70212,-25.334570000000003,105
142.87102,-15.965760000000001,105
143.29727,-15.317229999999999,105
150.33498,-30.2487,105
151.06964,-33.08452,105
123.46392,-33.112790000000004,105
119.88202,-30.789859999999997,105
123.63595,-32.98473,105
116.29348,-33.16183,105
149.14655,-25.21629,105
123.42365,-33.13513,105
144.97235,-17.18916,105
150.27438,-32.742670000000004,105
123.47851000000001,-33.02837,105
127.3444,-27.4911,105
123.6054,-33.1084,105
150.68076000000002,-32.695809999999994,105
150.3224,-32.8115,105
123.59133,-33.12729,105
135.81267,-13.833020000000001,105
123.57175,-33.135090000000005,105
151.00047,-30.349,105
139.47046,-18.87647,105
150.01131,-34.0794,105
150.31136999999998,-33.91628,105
151.0702,-30.6043,105
150.34192,-32.65183,105
152.28047,-28.66265,105
144.1845,-20.5814,105
119.73793,-30.764470000000003,105
143.70306000000002,-14.84004,105
123.5534,-32.9201,105
123.35763,-33.10816,105
124.53596,-16.23524,105
123.59868,-32.97335,105
137.15581,-16.04066,105
135.8021,-13.9777,105
142.5638,-15.4441,105
142.50885,-18.09254,105
151.22586,-32.88736,105
123.43235,-33.136379999999996,105
144.9356,-19.797,105
151.697,-25.3449,105
152.66391000000002,-29.6429,105
123.45931999999999,-33.09108,105
144.16628,-20.56269,105
116.31565,-33.2109,105
151.22443,-32.88791,105
123.40302,-33.10413,105
120.26146000000001,-32.65383,105
137.15778,-16.02981,105
150.00038,-34.08859,105
127.87856000000001,-15.88235,105
150.61673000000002,-33.41366,105
150.71858,-32.72618,105
123.5593,-33.12981,105
142.68726,-16.33026,105
116.24677,-33.17686,105
120.2934,-32.6487,105
152.35048,-28.6095,105
149.16968,-25.25948,105
152.66814,-29.65125,105
119.67092,-30.73817,105
150.2106,-33.3841,105
123.44148999999999,-33.11311,105
123.53169,-33.132940000000005,105
144.97069,-17.17908,105
115.96556000000001,-33.39105,105
136.26646000000002,-12.700999999999999,105
143.3185,-16.1264,105
150.11954,-33.31944,105
150.14095,-34.20477,105
150.65793,-32.678309999999996,105
142.048,-13.4353,105
123.54371,-32.97087,105
123.9292,-18.8271,105
150.72576999999998,-32.93858,105
123.4313,-33.118,105
151.07433,-33.083690000000004,105
123.50306,-33.051590000000004,105
150.30968000000001,-32.79629,105
150.56833999999998,-32.66124,105
149.22466,-25.0018,105
150.1256,-34.223009999999995,105
150.2525,-33.824709999999996,105
150.219,-32.8631,105
150.67892,-32.70702,105
150.32495,-33.84533,105
123.43208,-33.048629999999996,105
123.47238999999999,-33.092929999999996,105
150.24551,-32.85731,105
150.40065,-34.100590000000004,105
123.4677,-33.0704,105
142.7977,-15.8238,105
123.47818000000001,-32.9406,105
150.47835,-34.13707,105
125.59756999999999,-28.219,105
151.09454,-32.71114,105
126.5375,-27.8252,105
119.90308,-30.692140000000002,105
115.5749,-31.3848,105
127.345,-27.4739,105
127.61298000000001,-29.247629999999997,105
123.49938,-33.04757,105
120.33828999999999,-32.49454,105
135.74886,-13.28602,105
124.91731000000001,-15.169270000000001,105
151.0294,-33.07833,105
123.52718,-33.065509999999996,105
119.5882,-29.9157,105
139.46724,-18.88441,105
150.1481,-32.35691,105
128.04691,-16.74771,105
123.54239,-32.99273,105
120.34642,-32.489909999999995,105
128.30559,-29.30135,105
123.4863,-33.0365,105
151.30905,-31.385590000000004,105
150.44679,-34.09977,105
150.1143,-33.3501,105
119.74315,-30.76179,105
150.42287,-32.67136,105
123.61698,-32.96355,105
144.93289,-19.801460000000002,105
120.19292,-32.70913,105
123.51693999999999,-33.11679,105
150.34673,-33.88706,105
142.7113,-15.800999999999998,105
150.18604,-34.22189,105
151.3288,-30.3278,105
123.49786,-32.9539,105
150.27681,-32.60673,105
132.46053999999998,-14.2617,105
147.52223,-37.466120000000004,105
123.45087,-33.11094,105
123.52722,-32.98612,105
116.29501,-33.198679999999996,105
120.1015,-32.3465,105
144.19946000000002,-20.57675,105
132.89978,-13.546679999999999,105
150.49454,-34.20774,105
123.462,-33.1021,105
151.07187,-30.61004,105
142.3472,-16.6158,105
119.70299999999999,-30.7306,105
134.70767,-12.80814,105
143.23021,-16.15511,105
150.29741,-32.72378,105
149.99106,-33.93244,105
150.1629,-34.2025,105
151.3264,-30.332179999999997,105
151.0432,-33.11483,105
150.26973999999998,-33.73835,105
125.60121000000001,-28.2255,105
131.3059,-13.117,105
150.63076999999998,-32.80952,105
150.85138999999998,-27.4146,105
142.90469,-17.572979999999998,105
150.57363999999998,-32.66393,105
150.1183,-34.205040000000004,105
151.01378,-33.28288,105
125.58018,-28.22552,105
123.53431,-32.97306,105
150.1603,-33.3782,105
144.6753,-15.4696,105
150.6317,-32.6893,105
149.85307,-33.107209999999995,105
150.11914,-34.208420000000004,105
142.55435,-18.05061,105
150.17828,-32.36081,105
143.08478,-16.000770000000003,105
150.33983999999998,-33.87757,105
150.24396000000002,-32.9421,105
120.18178999999999,-32.70025,105
123.58966000000001,-33.11298,105
150.0705,-30.198,105
150.29887,-32.8022,105
135.80507,-13.85299,105
150.0613,-34.1535,105
150.14841,-33.28167,105
150.68694,-32.9771,105
123.80216000000001,-16.79674,105
142.9071,-15.11319,105
150.2453,-32.8833,105
135.0757,-12.5745,105
150.18076000000002,-32.358470000000004,105
128.25461,-29.32763,105
150.55388,-32.66018,105
150.97896,-33.2781,105
128.25538999999998,-29.327209999999997,105
150.18365,-32.357890000000005,105
120.23187,-32.64886,105
141.94154,-15.79175,105
123.50655,-32.95512,105
150.60703,-32.68338,105
120.19838,-32.68268,105
143.27948,-16.08332,105
123.63025,-32.9787,105
140.0392,-19.8216,105
150.91893000000002,-32.79169,105
150.42157,-22.6523,105
123.56221000000001,-32.965309999999995,105
144.94257,-19.83616,105
150.14661999999998,-33.28529,105
123.37333999999998,-33.09639,105
142.86996000000002,-15.959079999999998,105
132.32272,-14.023879999999998,105
116.21648,-33.15446,105
116.26485,-33.15606,105
123.4725,-32.94682,105
151.31117,-31.40222,105
132.68468000000001,-13.830960000000001,105
120.1646,-32.6593,105
150.4312,-32.6769,105
126.54359,-27.82368,105
142.41496,-17.71204,105
142.93274,-15.20098,105
151.52698,-25.99109,105
123.54328999999998,-32.99541,105
123.46748000000001,-32.94962,105
127.51638,-15.280679999999998,105
144.16977,-20.58115,105
142.74733,-14.92441,105
150.34663,-33.86654,105
123.40266000000001,-33.02805,105
120.17825,-32.51389,105
135.06219,-12.554219999999999,105
123.54928999999998,-33.01032,105
147.44563,-26.77993,105
123.60687,-32.96918,105
152.24039,-28.73855,105
150.12184,-34.20092,105
150.6131,-33.4154,105
142.84766000000002,-15.95897,105
123.53975,-32.94573,105
